Country_Code,Country,Year,Production,Land,Labor,N,P,K,Pesticides,fert,lnprod,lnland,lnlabor,lnN,lnP,lnK,lnpest,lnfert
28,Nepal,1993,4107,4169400,8201439,55259,17000,1277,60,73536,8,15,16,11,10,7,4,11
28,Nepal,1994,4094,4180600,8401767,66400,24900,1700,60,93000,8,15,16,11,10,7,4,11
28,Nepal,1995,4356,4191800,8598123,70000,21300,2399,60,93699,8,15,16,11,10,8,4,11
28,Nepal,1996,4422,4203000,8714082,75000,25000,3000,70,103000,8,15,16,11,10,8,4,12
28,Nepal,1997,4579,4214200,8801069,77400,28500,1600,81,107500,8,15,16,11,10,7,4,12
28,Nepal,1998,4628,4225400,8864252,87400,32300,1800,91,121500,8,15,16,11,10,7,5,12
28,Nepal,1999,4795,4236600,8889163,62000,30400,2000,101,94400,8,15,16,11,10,8,5,11
28,Nepal,2000,5053,4249100,8955818,51771,18161,3082,112,73014,9,15,16,11,10,8,5,11
28,Nepal,2001,5257,4259000,9038086,47204,24513,809,122,72526,9,15,16,11,10,7,5,11
28,Nepal,2002,5421,4241000,9154870,21838,15332,1780,132,38950,9,15,16,10,10,7,5,11
28,Nepal,2003,5581,4227000,9248645,5465,5233,1013,143,11711,9,15,16,9,9,7,5,9
28,Nepal,2004,5791,4218000,9341929,8118,8941,1399,153,18458,9,15,16,9,9,7,5,10
28,Nepal,2005,5973,4202000,9441413,2856,4994,287,128,8137,9,15,16,8,9,6,5,9
28,Nepal,2007,6117,4166000,9709435,1939,1342,323,344,3604,9,15,16,8,7,6,6,8
28,Nepal,2008,6478,4152000,9784993,2790,240,0,353,3030,9,15,16,8,5,,6,8
28,Nepal,2009,6777,4140000,9856197,28331,11597,118,210,40046,9,15,16,10,9,5,5,11
28,Nepal,2010,6917,4126000,9909604,43148,10130,1411,332,54689,9,15,16,11,9,7,6,11
28,Nepal,2011,7456,4126600,9909593,54769,21439,1238,343,77446,9,15,16,11,10,7,6,11
28,Nepal,2012,7972,4121000,9880596,45950,9246,1344,410,56540,9,15,16,11,9,7,6,11
28,Nepal,2013,7831,4121000,9865276,78287,34379,2431,455,115097,9,15,16,11,10,8,6,12
28,Nepal,2014,8228,4121000,9861391,96718,41940,3743,549,142401,9,15,16,11,11,8,6,12
28,Nepal,2015,8288,4121000,9920417,105798,46827,4030,574,156655,9,15,16,12,11,8,6,12
28,Nepal,2016,8621,4121000,10164026,105723,46827,5304,574,157854,9,15,16,12,11,9,6,12
28,Nepal,2017,8853,4121000,10354966,91634,40265,6577,574,138475,9,15,16,11,11,9,6,12
28,Nepal,2018,8970,4121000,10587133,127251,48585,7811,574,183647,9,15,16,12,11,9,6,12
30,Oman,1990,92,1080000,,4836,1547,3096,43,9479,5,14,,8,7,8,4,9
30,Oman,1991,99,1080000,57385,4851,1491,1805,32,8147,5,14,11,8,7,7,3,9
30,Oman,1992,101,1083000,60494,5000,1500,1500,127,8000,5,14,11,9,7,7,5,9
30,Oman,1993,101,1072000,63399,5000,2000,2000,104,9000,5,14,11,9,8,8,5,9
30,Oman,1994,104,1072000,62623,6000,800,800,80,7600,5,14,11,9,7,7,4,9
30,Oman,1995,103,1071000,60680,6000,900,900,83,7800,5,14,11,9,7,7,4,9
30,Oman,1996,99,1071000,55510,4907,900,900,86,6707,5,14,11,8,7,7,4,9
30,Oman,1997,103,1070000,53143,3494,968,968,285,5430,5,14,11,8,7,7,6,9
30,Oman,1998,93,1071000,50996,6720,734,700,298,8154,5,14,11,9,7,7,6,9
30,Oman,1999,106,1071000,49173,5695,829,800,172,7324,5,14,11,9,7,7,5,9
30,Oman,2000,99,1173000,47551,3950,1006,800,45,5756,5,14,11,8,7,7,4,9
30,Oman,2001,104,1173600,50625,5734,1651,3019,66,10404,5,14,11,9,7,8,4,9
30,Oman,2002,101,1273400,54810,4227,1287,6520,87,12034,5,14,11,8,7,9,4,9
30,Oman,2003,99,1373000,59939,1750,1425,3185,109,6360,5,14,11,7,7,8,5,9
30,Oman,2004,115,1472000,65286,6028,1293,6957,130,14279,5,14,11,9,7,9,5,10
30,Oman,2005,88,1465000,71348,8008,1413,7316,151,16738,4,14,11,9,7,9,5,10
30,Oman,2006,78,1463000,78784,8265,1477,10935,172,20677,4,14,11,9,7,9,5,10
30,Oman,2007,90,1465000,87013,7629,1236,7995,193,16860,5,14,11,9,7,9,5,10
30,Oman,2008,102,1457200,96198,11358,1809,11093,214,24260,5,14,11,9,8,9,5,10
30,Oman,2009,107,1454400,81627,8418,1664,5912,235,15994,5,14,11,9,7,9,5,10
30,Oman,2010,144,1443200,68641,9630,1945,7025,256,18601,5,14,11,9,8,9,6,10
30,Oman,2011,129,1436800,76626,9471,1437,5342,292,16249,5,14,11,9,7,9,6,10
30,Oman,2012,123,1423800,84268,10003,1523,6177,339,17703,5,14,11,9,7,9,6,10
30,Oman,2013,120,1419500,93236,11223,1586,5729,439,18538,5,14,11,9,7,9,6,10
30,Oman,2014,117,1419800,102582,8604,2264,7780,410,18648,5,14,12,9,8,9,6,10
30,Oman,2015,147,1434000,111535,9331,2347,9027,333,20706,5,14,12,9,8,9,6,10
30,Oman,2016,157,1436000,115440,12036,3523,13211,347,28770,5,14,12,9,8,9,6,10
30,Oman,2017,240,1451920,120138,8796,3447,10812,275,23056,5,14,12,9,8,9,6,10
30,Oman,2018,235,1458890,122002,10223,3081,10978,204,24282,5,14,12,9,8,9,5,10
31,Pakistan,1990,25558,35206000,15241000,1471642,388500,32757,5299,1892899,10,17,17,14,13,10,9,14
31,Pakistan,1991,27330,35270000,14431097,1462862,397974,23297,5962,1884133,10,17,16,14,13,10,9,14
31,Pakistan,1992,27233,35380000,14776967,1636323,487530,24062,5518,2147915,10,17,17,14,13,10,9,15
31,Pakistan,1993,28779,35750000,14951755,1659350,464258,23172,4945,2146780,10,17,17,14,13,10,9,15
31,Pakistan,1994,29760,35790000,15436867,1738117,428900,16555,6183,2183572,10,17,17,14,13,10,9,15
31,Pakistan,1995,32419,36026000,15485910,1991006,494449,29669,7681,2515124,10,17,17,15,13,10,9,15
31,Pakistan,1996,32008,36172000,16041060,1985080,419474,8425,11955,2412979,10,17,17,15,13,9,9,15
31,Pakistan,1997,32612,36669000,16667605,2087607,551284,20443,16936,2659334,10,17,17,15,13,10,10,15
31,Pakistan,1998,34039,36760000,17133813,2091852,465000,21200,18406,2578052,10,17,17,15,13,10,10,15
31,Pakistan,1999,35270,36756000,17641681,2218100,596800,18100,20450,2833000,10,17,17,15,13,10,10,15
31,Pakistan,2000,36136,36698000,18150005,2264600,675100,22800,27885,2962500,10,17,17,15,13,10,10,15
31,Pakistan,2001,35136,36972000,18432623,2291610,641940,10900,11871,2944450,10,17,17,15,13,9,9,15
31,Pakistan,2002,35585,36884000,18759099,2384980,647360,20500,10882,3052840,10,17,17,15,13,10,9,15
31,Pakistan,2003,36900,36842000,19398497,2456009,669307,23944,9893,3149260,11,17,17,15,13,10,9,15
31,Pakistan,2004,39573,36045000,20462754,2570230,761031,26449,8903,3357710,11,17,17,15,14,10,9,15
31,Pakistan,2005,40686,35965000,21130816,2818779,871416,35301,7914,3725496,11,17,17,15,14,10,9,15
31,Pakistan,2006,41856,36135000,21757742,2868984,906749,36408,6925,3812141,11,17,17,15,14,11,9,15
31,Pakistan,2007,43657,36013000,22580908,2714053,816044,43924,5936,3574021,11,17,17,15,14,11,9,15
31,Pakistan,2008,45249,35313000,23809780,2928057,565675,16564,4947,3510296,11,17,17,15,13,10,9,15
31,Pakistan,2009,46456,35277000,23942031,3451900,778714,15499,3958,4246113,11,17,17,15,14,10,8,15
31,Pakistan,2010,45606,35242000,24840203,3270531,756700,37545,2968,4064776,11,17,17,15,14,11,8,15
31,Pakistan,2011,48907,35936000,25552489,3187339,653181,28013,1979,3868533,11,17,17,15,13,10,8,15
31,Pakistan,2012,48605,36063000,25793217,2850771,678840,19427,990,3549038,11,17,17,15,13,10,7,15
31,Pakistan,2013,51257,36280000,25956458,3239557,875452,19849,1,4134858,11,17,17,15,14,10,0,15
31,Pakistan,2014,52671,36252000,26881070,3139263,936148,29549,1,4104960,11,17,17,15,14,10,0,15
31,Pakistan,2015,52453,36202000,26795286,3160507,993338,25291,1,4179136,11,17,17,15,14,10,0,15
31,Pakistan,2016,54759,36794000,28134013,3241907,1209145,28954,1,4480006,11,17,17,15,14,10,0,15
31,Pakistan,2017,57094,37003000,27024400,3446922,1257773,54173,1,4758868,11,17,17,15,14,11,0,15
31,Pakistan,2018,56873,36300000,25856315,3446922,1257773,54173,1,4758868,11,17,17,15,14,11,0,15
32,Philippines,1990,19360,11140000,10185000,400640,104973,81479,11108,587092,10,16,16,13,12,11,9,13
32,Philippines,1991,19530,11157000,10166201,302700,77600,67518,10973,447818,10,16,16,13,11,11,9,13
32,Philippines,1992,19545,11115000,10573878,362600,73100,69700,11401,505400,10,16,16,13,11,11,9,13
32,Philippines,1993,20213,11065000,10978647,401142,96500,67848,11974,565490,10,16,16,13,11,11,9,13
32,Philippines,1994,20912,11015000,11123330,401961,105635,92602,13399,600198,10,16,16,13,12,11,10,13
32,Philippines,1995,20684,11015000,11010715,397333,129700,71374,14743,598407,10,16,16,13,12,11,10,13
32,Philippines,1996,22401,11105000,11137902,482500,145800,108500,15702,736800,10,16,16,13,12,12,10,14
32,Philippines,1997,22456,11335000,10541629,548215,148640,112340,16352,809195,10,16,16,13,12,12,10,14
32,Philippines,1998,20727,11285000,10410566,409362,118565,100507,16548,628434,10,16,16,13,12,12,10,13
32,Philippines,1999,22859,11235000,10936291,480389,142628,120747,17593,743764,10,16,16,13,12,12,10,14
32,Philippines,2000,23544,11234000,10728144,488177,124113,122260,17107,734550,10,16,16,13,12,12,10,14
32,Philippines,2001,24461,11184000,10939996,507348,148655,125412,16971,781415,10,16,16,13,12,12,10,14
32,Philippines,2002,25213,11135000,11193875,445244,129401,113000,17386,687645,10,16,16,13,12,12,10,13
32,Philippines,2003,25971,11240000,11212900,572571,129401,128000,17587,829972,10,16,16,13,12,12,10,14
32,Philippines,2004,26724,11470000,11386111,629808,129401,120200,18193,879409,10,16,16,13,12,12,10,14
32,Philippines,2005,27135,11355000,11440132,544134,137311,102000,19130,783445,10,16,16,13,12,12,10,14
32,Philippines,2006,28294,11580000,11577065,474332,148819,117000,20014,740151,10,16,16,13,12,12,10,14
32,Philippines,2007,29922,11790000,11837720,519960,205168,117612,21110,842740,10,16,16,13,12,12,10,14
32,Philippines,2008,31104,12010000,11929418,401297,79239,91567,21835,572103,10,16,16,13,11,11,10,13
32,Philippines,2009,30999,12100000,12174503,428140,65149,174660,22236,667949,10,16,16,13,11,12,10,13
32,Philippines,2010,30589,12100000,12211448,593226,92446,116936,22910,802608,10,16,16,13,11,12,10,14
32,Philippines,2011,32028,12260000,12572696,518448,150962,120084,21119,789494,10,16,16,13,12,12,10,14
32,Philippines,2012,33132,12430000,12563764,470000,80400,110000,21038,660400,10,16,16,13,11,12,10,13
32,Philippines,2013,33285,12440000,12341743,527459,201419,142463,21320,871342,10,16,16,13,12,12,10,14
32,Philippines,2014,32963,12440000,12468262,595539,136122,147889,21266,879551,10,16,16,13,12,12,10,14
32,Philippines,2015,33003,12440000,12171353,526906,131228,121243,23251,779377,10,16,16,13,12,12,10,14
32,Philippines,2016,32951,12440000,11536261,628136,157588,162480,4011,948205,10,16,16,13,12,12,8,14
32,Philippines,2017,34559,12440000,10661878,761288,208515,218624,12595,1188427,10,16,16,14,12,12,9,14
32,Philippines,2018,34635,12440000,10406952,649676,132990,162050,12595,944716,10,16,16,13,12,12,9,14
33,Qatar,2002,97,64500,9015,1000,80,431,68,1511,5,11,9,7,4,6,4,7
33,Qatar,2003,81,64600,10452,1000,0,0,68,1000,4,11,9,7,,,4,7
33,Qatar,2004,84,64600,12439,1000,0,0,68,1000,4,11,9,7,,,4,7
33,Qatar,2005,77,64200,15474,1000,0,0,68,1000,4,11,10,7,,,4,7
33,Qatar,2012,107,66520,22210,1000,0,1200,68,2200,5,11,10,7,,7,4,8
33,Qatar,2013,135,68500,24255,1000,0,0,68,1000,5,11,10,7,,,4,7
33,Qatar,2014,108,67600,24302,1000,0,0,68,1000,5,11,10,7,,,4,7
33,Qatar,2015,143,67800,23972,1400,400,1400,68,3200,5,11,10,7,6,7,4,8
33,Qatar,2016,124,67000,24416,1300,400,1400,68,3100,5,11,10,7,6,7,4,8
33,Qatar,2017,132,67000,25540,1400,500,1500,68,3400,5,11,10,7,6,7,4,8
33,Qatar,2018,134,67000,25485,1400,500,1500,68,3400,5,11,10,7,6,7,4,8
34,Saudi Arabia,1990,7534,123481000,,273000,193000,23000,994,489000,9,19,,13,12,10,7,13
34,Saudi Arabia,1991,7312,123672000,374572,284000,200000,24000,994,508000,9,19,13,13,12,10,7,13
34,Saudi Arabia,1992,7684,123746000,377503,292000,218000,28600,994,538600,9,19,13,13,12,10,7,13
34,Saudi Arabia,1993,7878,130785000,376996,250000,190000,15000,994,455000,9,19,13,12,12,10,7,13
34,Saudi Arabia,1994,7957,137785000,373305,196000,155000,9000,994,360000,9,19,13,12,12,9,7,13
34,Saudi Arabia,1995,7596,144785000,370075,153000,121000,10000,994,284000,9,19,13,12,12,9,7,13
34,Saudi Arabia,1996,7430,151785000,364704,171000,138000,8000,994,317000,9,19,13,12,12,9,7,13
34,Saudi Arabia,1997,8121,158785000,362065,181000,131000,9000,2513,321000,9,19,13,12,12,9,8,13
34,Saudi Arabia,1998,8357,166785000,361462,200000,121000,9000,2683,330000,9,19,13,12,12,9,8,13
34,Saudi Arabia,1999,8023,173785000,360979,210000,128000,9000,2854,347000,9,19,13,12,12,9,8,13
34,Saudi Arabia,2000,8419,173785000,371519,228000,137200,21000,3024,386200,9,19,13,12,12,10,8,13
34,Saudi Arabia,2001,9665,173791000,378153,223060,141700,19000,3194,383760,9,19,13,12,12,10,8,13
34,Saudi Arabia,2002,9333,173793000,302344,224300,132200,9000,3365,365500,9,19,13,12,12,9,8,13
34,Saudi Arabia,2003,9734,173798000,303713,235000,138000,9200,3535,382200,9,19,13,12,12,9,8,13
34,Saudi Arabia,2004,10341,173709000,305981,238000,139000,22000,3706,399000,9,19,13,12,12,10,8,13
34,Saudi Arabia,2005,10419,173717000,309057,194000,120000,21700,3876,335700,9,19,13,12,12,10,8,13
34,Saudi Arabia,2006,10722,173674000,309717,206000,137000,23000,4046,366000,9,19,13,12,12,10,8,13
34,Saudi Arabia,2007,10946,173675000,349666,221000,151000,22500,4217,394500,9,19,13,12,12,10,8,13
34,Saudi Arabia,2008,11164,173572000,365661,140000,74000,17000,4378,231000,9,19,13,12,11,10,8,12
34,Saudi Arabia,2009,10941,173435000,358021,130000,70000,10000,4539,210000,9,19,13,12,11,9,8,12
34,Saudi Arabia,2010,11290,173406000,389081,125000,65000,10000,4700,200000,9,19,13,12,11,9,8,12
34,Saudi Arabia,2011,10924,173388000,422568,127500,63000,10000,4861,200500,9,19,13,12,11,9,8,12
34,Saudi Arabia,2012,10589,173345000,464521,122000,60000,10000,5022,192000,9,19,13,12,11,9,9,12
34,Saudi Arabia,2013,11633,173295000,503403,176600,86500,13500,5413,276600,9,19,13,12,11,10,9,13
34,Saudi Arabia,2014,9415,173575300,622662,170100,86000,17000,5413,273100,9,19,13,12,11,10,9,13
34,Saudi Arabia,2015,10662,173635400,759378,194200,94000,17700,5413,305900,9,19,14,12,11,10,9,13
34,Saudi Arabia,2016,11321,173619000,638124,201900,94300,14000,5413,310200,9,19,13,12,11,10,9,13
34,Saudi Arabia,2017,11589,173629200,464219,173300,95300,10600,5413,279200,9,19,13,12,11,9,9,13
34,Saudi Arabia,2018,12023,173629000,332009,173300,95300,10600,5413,279200,9,19,13,12,11,9,9,13
36,South Korea,1990,33671,2179000,3237000,505400,229600,222702,25082,957702,10,15,15,13,12,12,10,14
36,South Korea,1991,33104,2161000,2814156,473500,231600,222600,27476,927700,10,15,15,13,12,12,10,14
36,South Korea,1992,35899,2136000,2753809,486600,219100,258000,26718,963700,10,15,15,13,12,12,10,14
36,South Korea,1993,35247,2118000,2672993,477300,226500,269900,25999,973700,10,15,15,13,12,13,10,14
36,South Korea,1994,36289,2096000,2570013,475000,222000,263000,26971,960000,10,15,15,13,12,12,10,14
36,South Korea,1995,37525,2048000,2477616,478029,227000,274000,25845,979029,11,15,15,13,12,13,10,14
36,South Korea,1996,39499,2008000,2390577,455907,209000,244000,24620,908907,11,15,15,13,12,12,10,14
36,South Korea,1997,40705,1983000,2355324,507000,223000,262000,24819,992000,11,15,15,13,12,12,10,14
36,South Korea,1998,39509,1969000,2481719,451000,188000,228000,22103,867000,11,14,15,13,12,12,10,14
36,South Korea,1999,42544,1954000,2392447,428298,178520,214267,25837,821085,11,14,15,13,12,12,10,14
36,South Korea,2000,42326,1973000,2330566,411517,161730,210090,25684,783337,11,14,15,13,12,12,10,14
36,South Korea,2001,42041,1945000,2231635,374555,153357,188691,28218,716603,11,14,15,13,12,12,10,13
36,South Korea,2002,40070,1919000,2149119,355982,166900,176800,25844,699682,11,14,15,13,12,12,10,13
36,South Korea,2003,38142,1902000,2024128,360970,163300,184200,24610,708470,11,14,15,13,12,12,10,13
36,South Korea,2004,39793,1893000,1894699,385933,167200,196000,25323,749133,11,14,14,13,12,12,10,14
36,South Korea,2005,39433,1881000,1876965,417304,162000,206300,24506,785604,11,14,14,13,12,12,10,14
36,South Korea,2006,38815,1858000,1840662,306924,102300,131100,24076,540324,11,14,14,13,12,12,10,13
36,South Korea,2007,39291,1840000,1779548,347381,129200,172200,24262,648781,11,14,14,13,12,12,10,13
36,South Korea,2008,40577,1817000,1736651,286512,90000,100000,25368,476512,11,14,14,13,11,12,10,13
36,South Korea,2009,40541,1795000,1684908,225992,141502,152612,22790,520106,11,14,14,12,12,12,10,13
36,South Korea,2010,37757,1773000,1605391,215330,138432,143974,20431,497735,11,14,14,12,12,12,10,13
36,South Korea,2011,35675,1756100,1576048,221383,135655,144893,19131,501931,10,14,14,12,12,12,10,13
36,South Korea,2012,37747,1788000,1544277,232059,146006,157484,17438,535549,11,14,14,12,12,12,10,13
36,South Korea,2013,39521,1768700,1528806,223951,142751,148894,18708,515596,11,14,14,12,12,12,10,13
36,South Korea,2014,39955,1748300,1460315,221061,141529,147992,19788,510582,11,14,14,12,12,12,10,13
36,South Korea,2015,39541,1736000,1350525,212115,138043,144569,19482,494727,11,14,14,12,12,12,10,13
36,South Korea,2016,38487,1700800,1284630,214587,140981,146845,19798,502413,11,14,14,12,12,12,10,13
36,South Korea,2017,37862,1676700,1288464,209483,140612,147126,20043,497222,11,14,14,12,12,12,10,13
36,South Korea,2018,38362,1652000,1346864,216141,143624,148251,18716,508017,11,14,14,12,12,12,10,13
37,Sri Lanka,1990,3221,2339000,2851100,92406,29156,49581,1571,171143,8,15,15,11,10,11,7,12
37,Sri Lanka,1991,3041,2342000,2630783,95824,30891,50479,1409,177194,8,15,15,11,10,11,7,12
37,Sri Lanka,1992,3049,2344000,2709443,102196,30366,51095,2144,183657,8,15,15,12,10,11,8,12
37,Sri Lanka,1993,3235,2320000,2507548,115061,38352,57090,1753,210503,8,15,15,12,11,11,7,12
37,Sri Lanka,1994,3477,2323000,2787407,123800,34886,58817,1861,217503,8,15,15,12,10,11,8,12
37,Sri Lanka,1995,3572,2326000,2483288,115924,34370,55749,1736,206043,8,15,15,12,10,11,7,12
37,Sri Lanka,1996,3281,2327000,2352964,117568,35000,58602,1654,211170,8,15,15,12,10,11,7,12
37,Sri Lanka,1997,3322,2328000,2560651,122494,30119,56100,1622,208713,8,15,15,12,10,11,7,12
37,Sri Lanka,1998,3272,2329000,3090683,142226,29083,61615,1532,232924,8,15,15,12,10,11,7,12
37,Sri Lanka,1999,3406,2345000,2998683,163798,33665,61618,1767,259081,8,15,15,12,10,11,7,12
37,Sri Lanka,2000,3469,2350000,2979281,157473,30392,59100,1696,246965,8,15,15,12,10,11,7,12
37,Sri Lanka,2001,3342,2351000,2934618,158448,31376,54244,1705,244068,8,15,15,12,10,11,7,12
37,Sri Lanka,2002,3344,2356000,2890260,188317,35165,61589,1714,285071,8,15,15,12,10,11,7,13
37,Sri Lanka,2003,3445,2370000,2880215,150656,37458,58111,1724,246225,8,15,15,12,11,11,7,12
37,Sri Lanka,2004,3371,2310000,2847183,163234,34238,60837,1733,258309,8,15,15,12,10,11,7,12
37,Sri Lanka,2005,3547,2510000,2821516,181556,36890,62375,1742,280821,8,15,15,12,11,11,7,13
37,Sri Lanka,2006,3680,2440000,2788493,175249,50912,79720,1752,305881,8,15,15,12,11,11,7,13
37,Sri Lanka,2007,3716,2390000,2747285,161607,49293,77625,1440,288525,8,15,15,12,11,11,7,13
37,Sri Lanka,2008,4046,2595000,2719252,209393,69049,95612,1152,374054,8,15,15,12,11,11,7,13
37,Sri Lanka,2009,4010,2510000,2639477,181732,52519,75263,1170,309514,8,15,15,12,11,11,7,13
37,Sri Lanka,2010,4269,2620000,2502480,166096,50679,58082,1451,274857,8,15,15,12,11,11,7,13
37,Sri Lanka,2011,4173,2730000,2490079,209380,62423,62706,1290,334509,8,15,15,12,11,11,7,13
37,Sri Lanka,2012,4454,2690000,2446621,164272,62629,40711,1113,267612,8,15,15,12,11,11,7,12
37,Sri Lanka,2013,4901,2740000,2458012,127752,43877,54552,1235,226181,8,15,15,12,11,11,7,12
37,Sri Lanka,2014,4753,2740000,2327688,227849,62568,49292,933,339709,8,15,15,12,11,11,7,13
37,Sri Lanka,2015,4777,2740000,2357728,225428,67440,106423,2540,399291,8,15,15,12,11,12,8,13
37,Sri Lanka,2016,5770,2750000,2262643,117777,28798,18830,1924,165404,9,15,15,12,10,10,8,12
37,Sri Lanka,2017,4937,2760200,2176396,109730,19460,25793,1266,154983,9,15,15,12,10,10,7,12
37,Sri Lanka,2018,5811,2811600,2107893,68830,40973,79885,2260,189687,9,15,15,11,11,11,8,12
40,Tajikistan,1992,987,4489000,720976,64000,56000,8000,2280,128000,7,15,13,11,11,9,8,12
40,Tajikistan,1993,843,4543000,712464,46000,25000,5000,2280,76000,7,15,13,11,10,9,8,11
40,Tajikistan,1994,817,4470000,717576,40000,25000,5000,714,70000,7,15,13,11,10,9,7,11
40,Tajikistan,1995,756,4582000,730935,40000,25000,5000,54,70000,7,15,14,11,10,9,4,11
40,Tajikistan,1996,630,4585000,734615,32100,25000,5000,826,62100,6,15,14,10,10,9,7,11
40,Tajikistan,1997,695,4562000,746231,41227,6500,3400,751,51127,7,15,14,11,9,8,7,11
40,Tajikistan,1998,668,4547000,734785,28272,8500,100,677,36872,7,15,14,10,9,5,7,11
40,Tajikistan,2002,981,4571000,798867,15101,16162,741,378,32005,7,15,14,10,10,7,6,10
40,Tajikistan,2003,1065,4596000,812218,5299,9807,2620,303,17726,7,15,14,9,9,8,6,10
40,Tajikistan,2004,1226,4650000,830240,6294,11115,2078,229,19488,7,15,14,9,9,8,5,10
40,Tajikistan,2005,1247,4672000,860554,1604,10680,205,235,12489,7,15,14,7,9,5,5,9
40,Tajikistan,2006,1311,4735000,888890,13390,10891,1656,242,25938,7,15,14,10,9,7,5,10
40,Tajikistan,2007,1352,4729000,914092,10782,989,312,248,12083,7,15,14,9,7,6,6,9
40,Tajikistan,2008,1482,4727000,936153,7837,177,162,254,8176,7,15,14,9,5,5,6,9
40,Tajikistan,2009,1682,4759400,955866,6024,1557,1532,258,9112,7,15,14,9,7,7,6,9
40,Tajikistan,2010,1780,4755700,965780,6024,1021,120,262,7165,7,15,14,9,7,5,6,9
40,Tajikistan,2011,1837,4752800,972897,4211,485,176,265,4872,8,15,14,8,6,5,6,8
40,Tajikistan,2012,2015,4749000,976104,6184,406,176,265,6765,8,15,14,9,6,5,6,9
40,Tajikistan,2013,2212,4746200,975737,7033,2412,166,265,9611,8,15,14,9,8,5,6,9
40,Tajikistan,2014,2206,4741700,977303,12377,3968,514,265,16859,8,15,14,9,8,6,6,10
40,Tajikistan,2015,2226,4738300,977415,16438,1304,481,265,18224,8,15,14,10,7,6,6,10
40,Tajikistan,2016,2284,4733500,973906,7937,1640,295,265,9872,8,15,14,9,7,6,6,9
40,Tajikistan,2017,2387,4740100,979114,7937,5949,963,265,14849,8,15,14,9,9,7,6,10
40,Tajikistan,2018,2375,4727700,981232,7937,3307,1110,265,12355,8,15,14,9,8,7,6,9
41,Thailand,1990,21328,21383000,19725600,576517,318337,148937,18849,1043791,10,17,17,13,13,12,10,14
41,Thailand,1991,22527,21516000,17742099,525800,272300,164000,18849,962100,10,17,17,13,13,12,10,14
41,Thailand,1992,23942,21374000,18421264,600200,325700,191900,18849,1117800,10,17,17,13,13,12,10,14
41,Thailand,1993,23982,21245000,17380155,769000,430000,256000,18849,1455000,10,17,17,14,13,12,10,14
41,Thailand,1994,25147,21120000,17397401,740000,374000,246000,20448,1360000,10,17,17,14,13,12,10,14
41,Thailand,1995,25671,21210000,16547708,728000,453000,326000,24062,1507000,10,17,17,13,13,13,10,14
41,Thailand,1996,26384,20863000,16359200,810752,436000,273000,21901,1519752,10,17,17,14,13,13,10,14
41,Thailand,1997,26639,20442000,16870106,784000,423000,274000,23960,1481000,10,17,17,14,13,13,10,14
41,Thailand,1998,25972,20052000,16867760,905000,455000,277000,19212,1637000,10,17,17,14,13,13,10,14
41,Thailand,1999,26854,20017000,16080630,1070028,415000,278000,22761,1763028,10,17,17,14,13,13,10,14
41,Thailand,2000,29147,19834000,16675874,924000,383800,253086,20334,1560886,10,17,17,14,13,12,10,14
41,Thailand,2001,30438,19828000,15834144,977136,422132,284804,30630,1684072,10,17,17,14,13,13,10,14
41,Thailand,2002,30939,19689000,15395740,1082695,421588,273832,40925,1778115,10,17,17,14,13,13,11,14
41,Thailand,2003,32442,19554000,14864105,1258557,544496,451965,51221,2255018,10,17,17,14,13,13,11,15
41,Thailand,2004,31732,19555000,14245478,1160649,455919,386525,88548,2003093,10,17,16,14,13,13,11,15
41,Thailand,2005,32056,19610000,14248609,1053556,314587,358866,43831,1727009,10,17,16,14,13,13,11,14
41,Thailand,2006,33270,19700000,14765729,1072428,400286,319315,41220,1792029,10,17,17,14,13,13,11,14
41,Thailand,2007,35331,19800000,14963442,1251920,451978,391572,66858,2095470,10,17,17,14,13,13,11,15
41,Thailand,2008,35232,20050000,15222812,1197529,349568,426045,65423,1973143,10,17,17,14,13,13,11,14
41,Thailand,2009,35154,20879000,15137015,1497437,244687,170741,67933,1912864,10,17,17,14,12,12,11,14
41,Thailand,2010,35609,21060000,14799487,1607076,435003,468409,68986,2510488,10,17,17,14,13,13,11,15
41,Thailand,2011,37714,21060000,16317764,1589221,422320,562563,87191,2574105,11,17,17,14,13,13,11,15
41,Thailand,2012,40269,21860000,16803565,1619915,466775,446229,69921,2532919,11,17,17,14,13,13,11,15
41,Thailand,2013,40193,22110000,15460062,1644861,568400,588639,8136,2801899,11,17,17,14,13,13,9,15
41,Thailand,2014,40040,22110000,12964534,1543451,532981,594537,21800,2670969,11,17,16,14,13,13,10,15
41,Thailand,2015,38108,22110000,12487687,1374673,452408,569265,26296,2396347,11,17,16,14,13,13,10,15
41,Thailand,2016,37765,22110000,11965903,1481566,428379,568806,30791,2478751,11,17,16,14,13,13,10,15
41,Thailand,2017,40157,22110000,12007536,1726742,425026,647574,35287,2799342,11,17,16,14,13,13,10,15
41,Thailand,2018,41340,22110000,12407920,1515921,367750,619938,35287,2503609,11,17,16,14,13,13,10,15
43,Turkey,1990,47081,39677000,9356000,1199663,624815,63042,29918,1887520,11,17,16,14,13,11,10,14
43,Turkey,1991,46584,40067000,8794198,1103700,619640,47525,24343,1770865,11,18,16,14,13,11,10,14
43,Turkey,1992,47169,39904000,8246760,1206140,658084,63328,27110,1927552,11,18,16,14,13,11,10,14
43,Turkey,1993,46924,39913000,7381856,1335200,786900,84900,28042,2207000,11,18,16,14,14,11,10,15
